instance_type,n,seed,algorithm,bins,lower_bound,ratio,time_ms,capacity,item_range
hard_150,200,43,BFD,81,80,1.0125,0.4734,150,20-100
hard_150,200,43,CAD,81,80,1.0125,4.4467,150,20-100
hard_150,200,44,FFD,80,79,1.012658,0.3653,150,20-100
hard_150,200,44,BFD,80,79,1.012658,0.4589,150,20-100
hard_150,200,44,CAD,79,79,1.0,4.6616,150,20-100
hard_150,200,45,FFD,79,77,1.025974,0.3572,150,20-100
hard_150,200,45,BFD,79,77,1.025974,0.4359,150,20-100
hard_150,200,45,CAD,78,77,1.012987,8.9151,150,20-100
hard_150,200,46,FFD,84,83,1.012048,0.4002,150,20-100
hard_150,200,46,BFD,84,83,1.012048,0.5095,150,20-100
hard_150,200,46,CAD,83,83,1.0,5.5317,150,20-100
hard_150,200,47,FFD,80,79,1.012658,0.3687,150,20-100
hard_150,200,47,BFD,80,79,1.012658,0.4574,150,20-100
hard_150,200,47,CAD,80,79,1.012658,6.0532,150,20-100
hard_150,200,48,FFD,85,84,1.011905,0.3954,150,20-100
hard_150,200,48,BFD,85,84,1.011905,0.5797,150,20-100
hard_150,200,48,CAD,84,84,1.0,4.0389,150,20-100
hard_150,200,49,FFD,78,77,1.012987,0.4027,150,20-100
hard_150,200,49,BFD,78,77,1.012987,0.4652,150,20-100
hard_150,200,49,CAD,78,77,1.012987,4.8516,150,20-100
hard_150,300,0,FFD,128,126,1.015873,0.8126,150,20-100
hard_150,300,0,BFD,128,126,1.015873,1.0824,150,20-100
hard_150,300,0,CAD,127,126,1.007937,13.2583,150,20-100
hard_150,300,1,FFD,123,121,1.016529,0.8044,150,20-100
hard_150,300,1,BFD,123,121,1.016529,1.062,150,20-100
hard_150,300,1,CAD,122,121,1.008264,13.9942,150,20-100
hard_150,300,2,FFD,120,118,1.016949,0.7652,150,20-100
hard_150,300,2,BFD,120,118,1.016949,1.738,150,20-100
hard_150,300,2,CAD,119,118,1.008475,15.0539,150,20-100
hard_150,300,3,FFD,119,117,1.017094,0.8262,150,20-100
hard_150,300,3,BFD,119,117,1.017094,0.9206,150,20-100
hard_150,300,3,CAD,118,117,1.008547,13.6557,150,20-100
hard_150,300,4,FFD,124,122,1.016393,0.8264,150,20-100
hard_150,300,4,BFD,124,122,1.016393,1.5839,150,20-100
hard_150,300,4,CAD,123,122,1.008197,19.6884,150,20-100
hard_150,300,5,FFD,120,118,1.016949,0.8264,150,20-100
hard_150,300,5,BFD,120,118,1.016949,0.9823,150,20-100
hard_150,300,5,CAD,119,118,1.008475,14.2501,150,20-100
hard_150,300,6,FFD,122,121,1.008264,1.1162,150,20-100
hard_150,300,6,BFD,122,121,1.008264,1.0609,150,20-100
hard_150,300,6,CAD,122,121,1.008264,15.0714,150,20-100
hard_150,300,7,FFD,120,118,1.016949,1.4966,150,20-100
hard_150,300,7,BFD,120,118,1.016949,1.8565,150,20-100
hard_150,300,7,CAD,119,118,1.008475,25.2749,150,20-100
hard_150,300,8,FFD,124,122,1.016393,0.8898,150,20-100
hard_150,300,8,BFD,124,122,1.016393,1.0121,150,20-100
hard_150,300,8,CAD,123,122,1.008197,14.0165,150,20-100
hard_150,300,9,FFD,124,122,1.016393,0.7965,150,20-100
hard_150,300,9,BFD,124,122,1.016393,0.9982,150,20-100
hard_150,300,9,CAD,123,122,1.008197,14.9022,150,20-100
hard_150,300,10,FFD,125,123,1.01626,1.2781,150,20-100
hard_150,300,10,BFD,125,123,1.01626,1.1055,150,20-100
hard_150,300,10,CAD,124,123,1.00813,12.3967,150,20-100
hard_150,300,11,FFD,120,118,1.016949,1.2956,150,20-100
hard_150,300,11,BFD,120,118,1.016949,0.9368,150,20-100
hard_150,300,11,CAD,119,118,1.008475,15.4994,150,20-100
hard_150,300,12,FFD,120,118,1.016949,0.8109,150,20-100
hard_150,300,12,BFD,120,118,1.016949,1.1436,150,20-100
hard_150,300,12,CAD,119,118,1.008475,17.0061,150,20-100
hard_150,300,13,FFD,119,118,1.008475,0.7886,150,20-100
hard_150,300,13,BFD,119,118,1.008475,0.9663,150,20-100
hard_150,300,13,CAD,119,118,1.008475,14.9932,150,20-100
hard_150,300,14,FFD,122,120,1.016667,0.7772,150,20-100
hard_150,300,14,BFD,122,120,1.016667,1.0128,150,20-100
hard_150,300,14,CAD,120,120,1.0,14.8526,150,20-100
hard_150,300,15,FFD,118,116,1.017241,0.8205,150,20-100
hard_150,300,15,BFD,118,116,1.017241,0.8971,150,20-100
hard_150,300,15,CAD,117,116,1.008621,14.5371,150,20-100
hard_150,300,16,FFD,123,121,1.016529,0.7618,150,20-100
hard_150,300,16,BFD,123,121,1.016529,0.9835,150,20-100
hard_150,300,16,CAD,122,121,1.008264,14.579,150,20-100
hard_150,300,17,FFD,126,124,1.016129,0.9534,150,20-100
hard_150,300,17,BFD,126,124,1.016129,3.8829,150,20-100
hard_150,300,17,CAD,125,124,1.008065,10.7085,150,20-100
hard_150,300,18,FFD,124,122,1.016393,0.8139,150,20-100
hard_150,300,18,BFD,124,122,1.016393,1.0214,150,20-100
hard_150,300,18,CAD,123,122,1.008197,14.1929,150,20-100
hard_150,300,19,FFD,123,122,1.008197,0.8313,150,20-100
hard_150,300,19,BFD,123,122,1.008197,1.0056,150,20-100
hard_150,300,19,CAD,122,122,1.0,10.6071,150,20-100
hard_150,300,20,FFD,119,117,1.017094,0.7516,150,20-100
hard_150,300,20,BFD,119,117,1.017094,0.9598,150,20-100
hard_150,300,20,CAD,118,117,1.008547,16.4938,150,20-100
hard_150,300,21,FFD,122,120,1.016667,0.8137,150,20-100
hard_150,300,21,BFD,122,120,1.016667,0.9762,150,20-100
hard_150,300,21,CAD,120,120,1.0,15.7727,150,20-100
hard_150,300,22,FFD,121,120,1.008333,0.8121,150,20-100
hard_150,300,22,BFD,121,120,1.008333,1.0323,150,20-100
hard_150,300,22,CAD,120,120,1.0,13.2678,150,20-100
hard_150,300,23,FFD,122,121,1.008264,0.7973,150,20-100
hard_150,300,23,BFD,122,121,1.008264,1.119,150,20-100
hard_150,300,23,CAD,121,121,1.0,10.6019,150,20-100
hard_150,300,24,FFD,125,123,1.01626,0.8092,150,20-100
hard_150,300,24,BFD,125,123,1.01626,1.0209,150,20-100
hard_150,300,24,CAD,124,123,1.00813,15.8193,150,20-100
hard_150,300,25,FFD,121,120,1.008333,0.8261,150,20-100
hard_150,300,25,BFD,121,120,1.008333,0.9786,150,20-100
hard_150,300,25,CAD,121,120,1.008333,13.283,150,20-100
hard_150,300,26,FFD,122,121,1.008264,0.8196,150,20-100
hard_150,300,26,BFD,122,121,1.008264,0.9601,150,20-100
hard_150,300,26,CAD,121,121,1.0,12.0758,150,20-100
hard_150,300,27,FFD,119,118,1.008475,0.7551,150,20-100
hard_150,300,27,BFD,119,118,1.008475,0.9365,150,20-100
hard_150,300,27,CAD,119,118,1.008475,15.7204,150,20-100
hard_150,300,28,FFD,119,118,1.008475,0.7865,150,20-100
hard_150,300,28,BFD,119,118,1.008475,0.9856,150,20-100
hard_150,300,28,CAD,119,118,1.008475,11.5358,150,20-100
hard_150,300,29,FFD,127,125,1.016,0.8279,150,20-100
hard_150,300,29,BFD,127,125,1.016,0.9992,150,20-100
hard_150,300,29,CAD,126,125,1.008,13.5217,150,20-100
hard_150,300,30,FFD,123,122,1.008197,0.8277,150,20-100
hard_150,300,30,BFD,123,122,1.008197,0.9929,150,20-100
hard_150,300,30,CAD,122,122,1.0,13.6901,150,20-100
hard_150,300,31,FFD,123,121,1.016529,0.8084,150,20-100
hard_150,300,31,BFD,123,121,1.016529,0.9688,150,20-100
hard_150,300,31,CAD,122,121,1.008264,15.5518,150,20-100
hard_150,300,32,FFD,121,120,1.008333,0.8067,150,20-100
hard_150,300,32,BFD,121,120,1.008333,0.9492,150,20-100
hard_150,300,32,CAD,120,120,1.0,13.6219,150,20-100
hard_150,300,33,FFD,124,123,1.00813,0.8475,150,20-100
hard_150,300,33,BFD,124,123,1.00813,1.0159,150,20-100
hard_150,300,33,CAD,124,123,1.00813,12.7913,150,20-100
hard_150,300,34,FFD,122,120,1.016667,0.7796,150,20-100
hard_150,300,34,BFD,122,120,1.016667,0.9818,150,20-100
hard_150,300,34,CAD,121,120,1.008333,13.3641,150,20-100
hard_150,300,35,FFD,121,119,1.016807,0.809,150,20-100
hard_150,300,35,BFD,121,119,1.016807,1.0217,150,20-100
hard_150,300,35,CAD,120,119,1.008403,15.0002,150,20-100
hard_150,300,36,FFD,122,121,1.008264,0.771,150,20-100
hard_150,300,36,BFD,122,121,1.008264,0.9856,150,20-100
hard_150,300,36,CAD,121,121,1.0,16.5616,150,20-100
hard_150,300,37,FFD,124,122,1.016393,1.4227,150,20-100
hard_150,300,37,BFD,124,122,1.016393,1.0001,150,20-100
hard_150,300,37,CAD,123,122,1.008197,12.4856,150,20-100
hard_150,300,38,FFD,123,122,1.008197,0.9504,150,20-100
hard_150,300,38,BFD,123,122,1.008197,1.0226,150,20-100
hard_150,300,38,CAD,122,122,1.0,12.7985,150,20-100
hard_150,300,39,FFD,130,127,1.023622,1.1484,150,20-100
hard_150,300,39,BFD,130,127,1.023622,1.4191,150,20-100
hard_150,300,39,CAD,128,127,1.007874,15.2095,150,20-100
hard_150,300,40,FFD,122,120,1.016667,0.7753,150,20-100
hard_150,300,40,BFD,122,120,1.016667,0.9624,150,20-100
hard_150,300,40,CAD,121,120,1.008333,16.1476,150,20-100
hard_150,300,41,FFD,123,121,1.016529,0.8272,150,20-100
hard_150,300,41,BFD,123,121,1.016529,1.0468,150,20-100
hard_150,300,41,CAD,122,121,1.008264,10.7294,150,20-100
hard_150,300,42,FFD,124,122,1.016393,0.8282,150,20-100
hard_150,300,42,BFD,124,122,1.016393,1.0555,150,20-100
hard_150,300,42,CAD,123,122,1.008197,11.8722,150,20-100
hard_150,300,43,FFD,122,120,1.016667,0.8226,150,20-100
hard_150,300,43,BFD,122,120,1.016667,1.0112,150,20-100
hard_150,300,43,CAD,121,120,1.008333,15.7276,150,20-100
hard_150,300,44,FFD,122,120,1.016667,0.7517,150,20-100
hard_150,300,44,BFD,122,120,1.016667,0.9414,150,20-100
hard_150,300,44,CAD,121,120,1.008333,15.3426,150,20-100
hard_150,300,45,FFD,123,121,1.016529,0.7782,150,20-100
hard_150,300,45,BFD,123,121,1.016529,0.9477,150,20-100
hard_150,300,45,CAD,122,121,1.008264,13.5078,150,20-100
hard_150,300,46,FFD,119,118,1.008475,0.7864,150,20-100
hard_150,300,46,BFD,119,118,1.008475,0.9274,150,20-100
hard_150,300,46,CAD,119,118,1.008475,12.1447,150,20-100
hard_150,300,47,FFD,120,119,1.008403,0.8286,150,20-100
hard_150,300,47,BFD,120,119,1.008403,1.0046,150,20-100
hard_150,300,47,CAD,119,119,1.0,13.478,150,20-100
hard_150,300,48,FFD,124,123,1.00813,0.8378,150,20-100
hard_150,300,48,BFD,124,123,1.00813,0.9883,150,20-100
hard_150,300,48,CAD,124,123,1.00813,11.0258,150,20-100
hard_150,300,49,FFD,122,121,1.008264,0.8388,150,20-100
hard_150,300,49,BFD,122,121,1.008264,0.9838,150,20-100
hard_150,300,49,CAD,122,121,1.008264,13.2091,150,20-100
hard_150,500,0,FFD,205,203,1.009852,2.047,150,20-100
hard_150,500,0,BFD,205,203,1.009852,2.6437,150,20-100
hard_150,500,0,CAD,204,203,1.004926,43.279,150,20-100
hard_150,500,1,FFD,204,202,1.009901,2.102,150,20-100
hard_150,500,1,BFD,204,202,1.009901,2.5839,150,20-100
hard_150,500,1,CAD,203,202,1.00495,60.8094,150,20-100
hard_150,500,2,FFD,200,197,1.015228,2.0798,150,20-100
hard_150,500,2,BFD,200,197,1.015228,2.5053,150,20-100
hard_150,500,2,CAD,198,197,1.005076,53.7341,150,20-100
hard_150,500,3,FFD,196,194,1.010309,2.3893,150,20-100
hard_150,500,3,BFD,196,194,1.010309,2.3893,150,20-100
hard_150,500,3,CAD,195,194,1.005155,59.3734,150,20-100
hard_150,500,4,FFD,201,199,1.01005,2.8739,150,20-100
hard_150,500,4,BFD,201,199,1.01005,2.7715,150,20-100
hard_150,500,4,CAD,200,199,1.005025,60.5773,150,20-100
hard_150,500,5,FFD,205,202,1.014851,2.1376,150,20-100
hard_150,500,5,BFD,205,202,1.014851,2.6919,150,20-100
hard_150,500,5,CAD,204,202,1.009901,69.2022,150,20-100
hard_150,500,6,FFD,205,203,1.009852,2.6041,150,20-100
hard_150,500,6,BFD,205,203,1.009852,2.6457,150,20-100
hard_150,500,6,CAD,204,203,1.004926,57.1911,150,20-100
hard_150,500,7,FFD,203,200,1.015,2.2408,150,20-100
hard_150,500,7,BFD,203,200,1.015,2.513,150,20-100
hard_150,500,7,CAD,201,200,1.005,57.0136,150,20-100
hard_150,500,8,FFD,196,194,1.010309,2.2865,150,20-100
hard_150,500,8,BFD,196,194,1.010309,2.876,150,20-100
hard_150,500,8,CAD,195,194,1.005155,73.6248,150,20-100
hard_150,500,9,FFD,205,203,1.009852,2.1036,150,20-100
hard_150,500,9,BFD,205,203,1.009852,2.9452,150,20-100
hard_150,500,9,CAD,204,203,1.004926,69.0076,150,20-100
hard_150,500,10,FFD,199,197,1.010152,2.1129,150,20-100
hard_150,500,10,BFD,199,197,1.010152,2.5112,150,20-100
hard_150,500,10,CAD,198,197,1.005076,66.151,150,20-100
hard_150,500,11,FFD,205,202,1.014851,2.0444,150,20-100
hard_150,500,11,BFD,205,202,1.014851,2.7926,150,20-100
hard_150,500,11,CAD,203,202,1.00495,77.9382,150,20-100
hard_150,500,12,FFD,204,201,1.014925,2.0484,150,20-100
hard_150,500,12,BFD,204,201,1.014925,2.6281,150,20-100
hard_150,500,12,CAD,202,201,1.004975,63.3588,150,20-100
hard_150,500,13,FFD,199,197,1.010152,2.1098,150,20-100
hard_150,500,13,BFD,199,197,1.010152,2.5757,150,20-100
hard_150,500,13,CAD,198,197,1.005076,61.1231,150,20-100
hard_150,500,14,FFD,201,198,1.015152,2.54,150,20-100
hard_150,500,14,BFD,201,198,1.015152,2.4837,150,20-100
hard_150,500,14,CAD,200,198,1.010101,72.7827,150,20-100
hard_150,500,15,FFD,202,199,1.015075,2.1694,150,20-100
hard_150,500,15,BFD,202,199,1.015075,3.167,150,20-100
hard_150,500,15,CAD,200,199,1.005025,54.0569,150,20-100
hard_150,500,16,FFD,204,201,1.014925,2.0376,150,20-100
hard_150,500,16,BFD,204,201,1.014925,2.6036,150,20-100
hard_150,500,16,CAD,203,201,1.00995,44.5644,150,20-100
hard_150,500,17,FFD,201,199,1.01005,2.7595,150,20-100
hard_150,500,17,BFD,201,199,1.01005,2.9102,150,20-100
hard_150,500,17,CAD,200,199,1.005025,55.9512,150,20-100
hard_150,500,18,FFD,199,197,1.010152,2.1862,150,20-100
hard_150,500,18,BFD,199,197,1.010152,2.5321,150,20-100
hard_150,500,18,CAD,198,197,1.005076,57.2945,150,20-100
hard_150,500,19,FFD,204,200,1.02,2.0977,150,20-100
hard_150,500,19,BFD,204,200,1.02,2.6158,150,20-100
hard_150,500,19,CAD,201,200,1.005,62.5463,150,20-100
hard_150,500,20,FFD,209,207,1.009662,2.1772,150,20-100
hard_150,500,20,BFD,209,207,1.009662,2.7782,150,20-100
hard_150,500,20,CAD,208,207,1.004831,83.7749,150,20-100
hard_150,500,21,FFD,201,199,1.01005,2.0711,150,20-100
hard_150,500,21,BFD,201,199,1.01005,2.4849,150,20-100
hard_150,500,21,CAD,200,199,1.005025,58.8579,150,20-100
hard_150,500,22,FFD,203,200,1.015,2.0366,150,20-100
hard_150,500,22,BFD,203,200,1.015,2.6061,150,20-100
hard_150,500,22,CAD,201,200,1.005,57.7828,150,20-100
hard_150,500,23,FFD,203,201,1.00995,2.1165,150,20-100
hard_150,500,23,BFD,203,201,1.00995,2.5911,150,20-100
hard_150,500,23,CAD,202,201,1.004975,46.169,150,20-100
hard_150,500,24,FFD,202,199,1.015075,2.2656,150,20-100
hard_150,500,24,BFD,202,199,1.015075,2.761,150,20-100
hard_150,500,24,CAD,200,199,1.005025,51.347,150,20-100
hard_150,500,25,FFD,200,197,1.015228,2.1076,150,20-100
hard_150,500,25,BFD,200,197,1.015228,2.6482,150,20-100
hard_150,500,25,CAD,199,197,1.010152,61.9122,150,20-100
hard_150,500,26,FFD,197,195,1.010256,1.996,150,20-100
hard_150,500,26,BFD,197,195,1.010256,2.442,150,20-100
hard_150,500,26,CAD,196,195,1.005128,73.1288,150,20-100
hard_150,500,27,FFD,203,201,1.00995,2.1006,150,20-100
hard_150,500,27,BFD,203,201,1.00995,2.5283,150,20-100
hard_150,500,27,CAD,202,201,1.004975,54.9112,150,20-100
hard_150,500,28,FFD,202,200,1.01,2.328,150,20-100
hard_150,500,28,BFD,202,200,1.01,2.5177,150,20-100
hard_150,500,28,CAD,201,200,1.005,47.7156,150,20-100
hard_150,500,29,FFD,202,199,1.015075,2.1956,150,20-100
hard_150,500,29,BFD,202,199,1.015075,2.4791,150,20-100
hard_150,500,29,CAD,200,199,1.005025,48.9888,150,20-100
hard_150,500,30,FFD,202,200,1.01,2.1435,150,20-100
hard_150,500,30,BFD,202,200,1.01,2.6059,150,20-100
hard_150,500,30,CAD,201,200,1.005,61.7218,150,20-100
hard_150,500,31,FFD,204,202,1.009901,2.0889,150,20-100
hard_150,500,31,BFD,204,202,1.009901,3.4258,150,20-100
hard_150,500,31,CAD,203,202,1.00495,47.0616,150,20-100
hard_150,500,32,FFD,203,200,1.015,2.0558,150,20-100
hard_150,500,32,BFD,203,200,1.015,2.5231,150,20-100
hard_150,500,32,CAD,201,200,1.005,50.7142,150,20-100
hard_150,500,33,FFD,196,193,1.015544,2.0183,150,20-100
hard_150,500,33,BFD,196,193,1.015544,2.4055,150,20-100
hard_150,500,33,CAD,194,193,1.005181,62.0474,150,20-100
hard_150,500,34,FFD,201,199,1.01005,2.1134,150,20-100
hard_150,500,34,BFD,201,199,1.01005,2.4051,150,20-100
hard_150,500,34,CAD,200,199,1.005025,54.983,150,20-100
hard_150,500,35,FFD,204,201,1.014925,2.0806,150,20-100
hard_150,500,35,BFD,204,201,1.014925,2.5745,150,20-100
hard_150,500,35,CAD,202,201,1.004975,67.6121,150,20-100
hard_150,500,36,FFD,211,207,1.019324,2.4442,150,20-100
hard_150,500,36,BFD,211,207,1.019324,2.7161,150,20-100
hard_150,500,36,CAD,209,207,1.009662,63.2912,150,20-100
hard_150,500,37,FFD,202,199,1.015075,2.1334,150,20-100
hard_150,500,37,BFD,202,199,1.015075,2.4386,150,20-100
hard_150,500,37,CAD,200,199,1.005025,52.9635,150,20-100
hard_150,500,38,FFD,205,202,1.014851,2.2907,150,20-100
hard_150,500,38,BFD,205,202,1.014851,2.9258,150,20-100
hard_150,500,38,CAD,203,202,1.00495,67.0453,150,20-100
hard_150,500,39,FFD,209,206,1.014563,2.2506,150,20-100
hard_150,500,39,BFD,209,206,1.014563,2.9081,150,20-100
hard_150,500,39,CAD,208,206,1.009709,41.7958,150,20-100
hard_150,500,40,FFD,200,198,1.010101,2.0614,150,20-100
hard_150,500,40,BFD,200,198,1.010101,2.5084,150,20-100
hard_150,500,40,CAD,199,198,1.005051,56.1122,150,20-100
hard_150,500,41,FFD,208,205,1.014634,2.1652,150,20-100
hard_150,500,41,BFD,208,205,1.014634,2.6024,150,20-100
hard_150,500,41,CAD,207,205,1.009756,55.7428,150,20-100
hard_150,500,42,FFD,200,198,1.010101,2.1313,150,20-100
hard_150,500,42,BFD,200,198,1.010101,2.4724,150,20-100
hard_150,500,42,CAD,199,198,1.005051,71.2511,150,20-100
hard_150,500,43,FFD,210,207,1.014493,2.1139,150,20-100
hard_150,500,43,BFD,210,207,1.014493,3.1603,150,20-100
hard_150,500,43,CAD,208,207,1.004831,68.2939,150,20-100
hard_150,500,44,FFD,204,202,1.009901,2.1326,150,20-100
hard_150,500,44,BFD,204,202,1.009901,2.6444,150,20-100
hard_150,500,44,CAD,202,202,1.0,43.2878,150,20-100
hard_150,500,45,FFD,206,203,1.014778,2.0929,150,20-100
hard_150,500,45,BFD,206,203,1.014778,2.5317,150,20-100
hard_150,500,45,CAD,204,203,1.004926,52.7034,150,20-100
hard_150,500,46,FFD,203,201,1.00995,2.1687,150,20-100
hard_150,500,46,BFD,203,201,1.00995,2.6781,150,20-100
hard_150,500,46,CAD,202,201,1.004975,54.9817,150,20-100
hard_150,500,47,FFD,205,203,1.009852,2.5198,150,20-100
hard_150,500,47,BFD,205,203,1.009852,2.6099,150,20-100
hard_150,500,47,CAD,204,203,1.004926,65.7677,150,20-100
hard_150,500,48,FFD,205,202,1.014851,3.4192,150,20-100
hard_150,500,48,BFD,205,202,1.014851,2.7631,150,20-100
hard_150,500,48,CAD,204,202,1.009901,58.9028,150,20-100
hard_150,500,49,FFD,210,206,1.019417,2.578,150,20-100
hard_150,500,49,BFD,210,206,1.019417,2.721,150,20-100
hard_150,500,49,CAD,207,206,1.004854,43.1684,150,20-100
hard_200,100,0,FFD,47,46,1.021739,0.1418,200,30-150
hard_200,100,0,BFD,47,46,1.021739,0.1653,200,30-150
hard_200,100,0,CAD,47,46,1.021739,1.1816,200,30-150
hard_200,100,1,FFD,48,47,1.021277,0.1324,200,30-150
hard_200,100,1,BFD,48,47,1.021277,0.1674,200,30-150
hard_200,100,1,CAD,47,47,1.0,1.5069,200,30-150
hard_200,100,2,FFD,45,44,1.022727,0.1702,200,30-150
hard_200,100,2,BFD,45,44,1.022727,0.1619,200,30-150
hard_200,100,2,CAD,44,44,1.0,1.5958,200,30-150
hard_200,100,3,FFD,47,46,1.021739,0.1178,200,30-150
hard_200,100,3,BFD,47,46,1.021739,0.173,200,30-150
hard_200,100,3,CAD,46,46,1.0,0.9288,200,30-150
hard_200,100,4,FFD,45,45,1.0,0.1527,200,30-150
hard_200,100,4,BFD,45,45,1.0,0.1456,200,30-150
hard_200,100,4,CAD,45,45,1.0,0.8013,200,30-150
hard_200,100,5,FFD,51,48,1.0625,0.1494,200,30-150
hard_200,100,5,BFD,51,48,1.0625,0.177,200,30-150
hard_200,100,5,CAD,51,48,1.0625,2.2151,200,30-150
hard_200,100,6,FFD,46,45,1.022222,0.1291,200,30-150
hard_200,100,6,BFD,46,45,1.022222,0.159,200,30-150
hard_200,100,6,CAD,46,45,1.022222,0.9437,200,30-150
hard_200,100,7,FFD,46,45,1.022222,0.1151,200,30-150
hard_200,100,7,BFD,46,45,1.022222,0.1606,200,30-150
hard_200,100,7,CAD,46,45,1.022222,1.5479,200,30-150
hard_200,100,8,FFD,49,48,1.020833,0.1313,200,30-150
hard_200,100,8,BFD,49,48,1.020833,0.1617,200,30-150
hard_200,100,8,CAD,49,48,1.020833,1.186,200,30-150
hard_200,100,9,FFD,46,45,1.022222,0.129,200,30-150
hard_200,100,9,BFD,46,45,1.022222,0.1645,200,30-150
hard_200,100,9,CAD,46,45,1.022222,2.0629,200,30-150
hard_200,100,10,FFD,46,45,1.022222,0.1448,200,30-150
hard_200,100,10,BFD,46,45,1.022222,0.1894,200,30-150
hard_200,100,10,CAD,45,45,1.0,0.6736,200,30-150
hard_200,100,11,FFD,49,47,1.042553,0.149,200,30-150
hard_200,100,11,BFD,49,47,1.042553,0.191,200,30-150
hard_200,100,11,CAD,50,47,1.06383,1.4585,200,30-150
hard_200,100,12,FFD,47,46,1.021739,0.1668,200,30-150
hard_200,100,12,BFD,47,46,1.021739,0.1765,200,30-150
hard_200,100,12,CAD,47,46,1.021739,0.8142,200,30-150
hard_200,100,13,FFD,45,44,1.022727,0.1997,200,30-150
hard_200,100,13,BFD,45,44,1.022727,0.2653,200,30-150
hard_200,100,13,CAD,44,44,1.0,1.6351,200,30-150
hard_200,100,14,FFD,47,46,1.021739,0.1487,200,30-150
hard_200,100,14,BFD,47,46,1.021739,0.1562,200,30-150
hard_200,100,14,CAD,47,46,1.021739,1.0765,200,30-150
hard_200,100,15,FFD,52,49,1.061224,0.1297,200,30-150
hard_200,100,15,BFD,52,49,1.061224,0.1838,200,30-150
hard_200,100,15,CAD,52,49,1.061224,0.8869,200,30-150
hard_200,100,16,FFD,57,50,1.14,0.1407,200,30-150
hard_200,100,16,BFD,57,50,1.14,0.1988,200,30-150
hard_200,100,16,CAD,57,50,1.14,0.9022,200,30-150
hard_200,100,17,FFD,46,45,1.022222,0.1276,200,30-150
hard_200,100,17,BFD,46,45,1.022222,0.1737,200,30-150
hard_200,100,17,CAD,45,45,1.0,0.9834,200,30-150
hard_200,100,18,FFD,44,43,1.023256,0.1485,200,30-150
hard_200,100,18,BFD,44,43,1.023256,0.1523,200,30-150
hard_200,100,18,CAD,43,43,1.0,0.9144,200,30-150
hard_200,100,19,FFD,45,45,1.0,0.134,200,30-150
hard_200,100,19,BFD,45,45,1.0,0.1741,200,30-150
hard_200,100,19,CAD,45,45,1.0,1.5743,200,30-150
hard_200,100,20,FFD,47,45,1.044444,0.1322,200,30-150
hard_200,100,20,BFD,47,45,1.044444,0.1638,200,30-150
hard_200,100,20,CAD,47,45,1.044444,1.8719,200,30-150
hard_200,100,21,FFD,47,46,1.021739,0.1193,200,30-150
hard_200,100,21,BFD,47,46,1.021739,0.151,200,30-150
hard_200,100,21,CAD,46,46,1.0,0.9117,200,30-150
hard_200,100,22,FFD,45,44,1.022727,0.1258,200,30-150
hard_200,100,22,BFD,45,44,1.022727,0.1498,200,30-150
hard_200,100,22,CAD,45,44,1.022727,1.0547,200,30-150
hard_200,100,23,FFD,46,45,1.022222,0.1275,200,30-150
hard_200,100,23,BFD,46,45,1.022222,0.1623,200,30-150
hard_200,100,23,CAD,45,45,1.0,1.1281,200,30-150
hard_200,100,24,FFD,47,46,1.021739,0.114,200,30-150
hard_200,100,24,BFD,47,46,1.021739,0.1659,200,30-150
hard_200,100,24,CAD,48,46,1.043478,1.2986,200,30-150
hard_200,100,25,FFD,45,45,1.0,0.214,200,30-150
hard_200,100,25,BFD,45,45,1.0,0.2767,200,30-150
hard_200,100,25,CAD,45,45,1.0,1.1845,200,30-150
hard_200,100,26,FFD,51,48,1.0625,0.1306,200,30-150
hard_200,100,26,BFD,51,48,1.0625,0.1846,200,30-150
hard_200,100,26,CAD,51,48,1.0625,1.813,200,30-150
hard_200,100,27,FFD,47,46,1.021739,0.1145,200,30-150
hard_200,100,27,BFD,47,46,1.021739,0.1654,200,30-150
hard_200,100,27,CAD,47,46,1.021739,1.6183,200,30-150
hard_200,100,28,FFD,46,45,1.022222,0.1291,200,30-150
hard_200,100,28,BFD,46,45,1.022222,0.1701,200,30-150
hard_200,100,28,CAD,46,45,1.022222,0.9403,200,30-150
hard_200,100,29,FFD,44,43,1.023256,0.1134,200,30-150
hard_200,100,29,BFD,44,43,1.023256,0.1642,200,30-150
hard_200,100,29,CAD,44,43,1.023256,1.4438,200,30-150
hard_200,100,30,FFD,48,47,1.021277,0.1118,200,30-150
hard_200,100,30,BFD,48,47,1.021277,0.1677,200,30-150
hard_200,100,30,CAD,48,47,1.021277,1.4776,200,30-150
hard_200,100,31,FFD,47,46,1.021739,0.215,200,30-150
hard_200,100,31,BFD,47,46,1.021739,0.2881,200,30-150
hard_200,100,31,CAD,47,46,1.021739,1.9931,200,30-150
hard_200,100,32,FFD,47,46,1.021739,0.1315,200,30-150
hard_200,100,32,BFD,47,46,1.021739,0.1676,200,30-150
hard_200,100,32,CAD,47,46,1.021739,0.8843,200,30-150
hard_200,100,33,FFD,46,45,1.022222,0.2184,200,30-150
hard_200,100,33,BFD,46,45,1.022222,0.2623,200,30-150
hard_200,100,33,CAD,46,45,1.022222,3.4895,200,30-150
hard_200,100,34,FFD,45,44,1.022727,0.1519,200,30-150
hard_200,100,34,BFD,45,44,1.022727,0.2765,200,30-150
hard_200,100,34,CAD,45,44,1.022727,1.0706,200,30-150
